from,to,path
3,69,51;72;7;65;125;20;145
3,69,51;138;7;65;125;20;145
3,69,51;72;128;36;125;20;145
3,69,51;72;128;65;119;20;145
3,69,51;56;7;65;119;20;145
3,69,51;72;7;65;119;20;145
3,69,51;138;7;65;119;20;145
3,69,51;56;116;148;119;20;145
3,69,51;56;116;10;120;8;145
3,69,51;56;116;88;120;8;145
3,69,51;56;116;148;120;8;145
3,69,51;56;116;10;120;55;145
3,69,51;56;116;88;120;55;145
3,69,51;56;116;148;120;55;145
3,71,132;100;2;86;44
3,72,51
3,73,132;100;2;86;44;71
3,74,51;56;116;10;120
3,74,51;56;116;88;120
3,74,51;56;116;148;120
3,75,132;100;2;86;134;131
3,75,132;100;2;86;134;49
3,76,51;56;116;10;120
3,76,51;56;116;88;120
3,76,51;56;116;148;120
3,77,51;56;116;148;120;76
3,77,51;56;116;88;120;76
3,77,51;56;116;10;120;76
3,78,51;56;116
3,80,51;56;116;148;120;74
3,80,51;56;116;88;120;74
3,80,51;56;116;10;120;74
3,80,51;56;116;148;120;30
3,80,51;56;116;88;120;30
3,80,51;56;116;10;120;30
3,81,51;56;116;148;120;30
3,81,51;56;116;88;120;30
3,81,51;56;116;10;120;30
3,82,51;56;116;88
3,82,51;56;116;10
3,83,132;100;2;86;44;71
3,85,132;100;2;93;60
3,85,132;100;2;93;35
3,86,132;100;2
3,87,51;138
3,88,51;56;116
3,89,51
3,90,51;72;128;65;125
3,90,51;56;7;65;125
3,90,51;72;7;65;125
3,90,51;138;7;65;125
3,90,51;72;128;36;125
3,93,132;100;2
3,94,132;100;2
3,96,51;56;116;148
3,97,51
3,98,51;56;116;10;120
3,98,51;56;116;88;120
3,98,51;56;116;148;120
3,99,51;72;128;36
3,100,132
3,103,51;56;116;148;120;30
3,103,51;56;116;88;120;30
3,103,51;56;116;10;120;30
3,104,51;56
3,104,51;11
3,107,132;100;2
3,108,132;100;2;107
3,109,51;56;116;10;120
3,109,51;56;116;88;120
3,109,51;56;116;148;120
3,111,51;56;116;148;120;30
3,111,51;56;116;88;120;30
3,111,51;56;116;10;120;30
3,116,51;56
3,117,132
3,119,51;56;116;148
3,119,51;138;7;65
3,119,51;72;7;65
3,119,51;56;7;65
3,119,51;72;128;65
3,120,51;56;116;148
3,120,51;56;116;88
3,120,51;56;116;10
3,121,132;100;2;86;134;131;147
3,121,132;100;2;86;134;27;32
3,121,132;100;2;86;28;27;32
3,121,132;100;2;107;28;27;32
3,121,132;100;2;86;134;131;32
3,122,51;72
3,123,132;100;2;86;44;71;73
3,124,132;100;2;94
3,124,132;100;2;93
3,125,51;72;128;36
3,125,51;138;7;65
3,125,51;72;7;65
3,125,51;56;7;65
3,125,51;72;128;65
3,126,132;100;2;93;60
3,127,51;56;116
3,127,51;56;38
3,127,51;56;7
3,127,51;72;7
3,127,51;138;7
3,128,51;72
3,129,132;100;2;86;134;49
3,131,132;100;2;86;134
3,133,51;56;116;10;120;30;66
3,133,51;56;116;88;120;30;66
3,133,51;56;116;148;120;30;66
3,134,132;100;2;86
3,137,51;56;116;148;120;109
3,137,51;56;116;88;120;109
3,137,51;56;116;10;120;109
3,137,51;56;116;148;120;50
3,137,51;56;116;88;120;50
3,137,51;56;116;10;120;50
3,138,51
3,139,132;100;2;86;44;71
3,140,51;56;116;148;120;30
3,140,51;56;116;88;120;30
3,140,51;56;116;10;120;30
3,141,132;100;2;86;134;131;147
3,141,132;100;2;86;134;49;75
3,141,132;100;2;86;134;131;75
3,141,132;100;2;86;134;27;32
3,141,132;100;2;86;28;27;32
3,141,132;100;2;107;28;27;32
3,141,132;100;2;86;134;131;32
3,142,51;56;116;10;120;30;81
3,142,51;56;116;88;120;30;81
3,142,51;56;116;148;120;30;81
3,142,51;56;116;10;120;30;22
3,142,51;56;116;88;120;30;22
3,142,51;56;116;148;120;30;22
3,143,132;100;2;107;13
3,143,132;100;2;93;21
3,143,132;100;2;107;21
3,144,132;100;2
3,145,51;56;116;148;120;55
3,145,51;56;116;88;120;55
3,145,51;56;116;10;120;55
3,145,51;56;116;148;120;8
3,145,51;56;116;88;120;8
3,145,51;56;116;10;120;8
3,145,51;56;116;148;119;20
3,145,51;138;7;65;119;20
3,145,51;72;7;65;119;20
3,145,51;56;7;65;119;20
3,145,51;72;128;65;119;20
3,145,51;72;128;36;125;20
3,145,51;138;7;65;125;20
3,145,51;72;7;65;125;20
3,145,51;56;7;65;125;20
3,145,51;72;128;65;125;20
3,146,51;56;116;148;120;74
3,146,51;56;116;88;120;74
3,146,51;56;116;10;120;74
3,147,132;100;2;86;134;131
3,148,51;56;116
3,153,51;56;116;148;120;74
3,153,51;56;116;88;120;74
3,153,51;56;116;10;120;74
3,154,51;72
3,156,51;56;116;148;120;30
3,156,51;56;116;88;120;30
3,156,51;56;116;10;120;30
3,158,132;100;2;86;134;27;32
3,158,132;100;2;86;28;27;32
3,158,132;100;2;107;28;27;32
3,158,132;100;2;86;134;131;32
3,160,132
4,6,33;27;134;44;71;139;145
4,6,32;27;134;44;71;139;145
4,6,32;131;134;44;71;139;145
4,8,33;27;134;44;71;139;145
4,8,32;27;134;44;71;139;145
4,8,32;131;134;44;71;139;145
4,13,33;25;108
4,17,158
4,17,102
4,20,33;27;134;44;71;139;145
4,20,32;27;134;44;71;139;145
4,20,32;131;134;44;71;139;145
4,21,33;25;108;13
4,21,33;25;28;107
4,21,32;27;28;107
4,21,33;27;28;107
4,21,33;25;108;107
4,23,32
4,25,33
4,27,33
4,27,32
4,28,33;25
4,28,32;27
4,28,33;27
4,35,33;25;108;107;93
4,35,33;27;28;107;93
4,35,32;27;28;107;93
4,35,33;25;28;107;93
4,35,33;25;108;107;21
4,35,33;27;28;107;21
4,35,32;27;28;107;21
4,35,33;25;28;107;21
4,35,33;25;108;13;21
4,40,32;131;49
4,44,33;27;134
4,44,32;27;134
4,44,32;131;134
4,46,33;53
4,46,33;25
4,47,32;131;49
4,47,33;27;134
4,47,32;27;134
4,47,32;131;134
4,49,32;131
4,51,33;27;134;86;2;100;132
4,51,32;27;134;86;2;100;132
4,51,32;131;134;86;2;100;132
4,51,33;27;28;86;2;100;132
4,51,32;27;28;86;2;100;132
4,51,33;25;28;86;2;100;132
4,51,33;25;108;107;2;100;132
4,51,33;27;28;107;2;100;132
4,51,32;27;28;107;2;100;132
4,51,33;25;28;107;2;100;132
4,53,33
4,54,33;25;28;107;93;124
4,54,32;27;28;107;93;124
4,54,33;27;28;107;93;124
4,54,33;25;108;107;93;124
4,55,33;27;134;44;71;139;145
4,55,32;27;134;44;71;139;145
4,55,32;131;134;44;71;139;145
4,57,33;25;108;13;143
4,57,33;25;108;107;21
4,57,33;27;28;107;21
4,57,32;27;28;107;21
4,57,33;25;28;107;21
4,57,33;25;108;13;21
4,58,33;27;134;44;71;139;145
4,58,32;27;134;44;71;139;145
4,58,32;131;134;44;71;139;145
4,60,33;25;108;107;93
4,60,33;27;28;107;93
4,60,32;27;28;107;93
4,60,33;25;28;107;93
4,61,33;25;28;107;93;124
4,61,32;27;28;107;93;124
4,61,33;27;28;107;93;124
4,61,33;25;108;107;93;124
4,61,33;25;28;107;93;60
4,61,32;27;28;107;93;60
4,61,33;27;28;107;93;60
4,61,33;25;108;107;93;60
4,68,33;27;134;44;71;139;145
4,68,32;27;134;44;71;139;145
4,68,32;131;134;44;71;139;145
4,68,33;27;134;44;71;73;69
4,68,32;27;134;44;71;73;69
4,68,32;131;134;44;71;73;69
4,68,33;27;134;44;71;139;69
4,68,32;27;134;44;71;139;69
4,68,32;131;134;44;71;139;69
4,69,32;131;134;44;71;139
4,69,32;27;134;44;71;139
4,69,33;27;134;44;71;139
4,69,32;131;134;44;71;73
4,69,32;27;134;44;71;73
4,69,33;27;134;44;71;73
4,71,32;131;134;44
4,71,32;27;134;44
4,71,33;27;134;44
4,73,33;27;134;44;71
4,73,32;27;134;44;71
4,73,32;131;134;44;71
4,75,32;147
4,75,32;141
4,75,158;141
4,75,32;131
4,79,33;27;134;44;71;73;123
4,79,32;27;134;44;71;73;123
4,79,32;131;134;44;71;73;123
4,79,33;27;134;44;71;73;69
4,79,32;27;134;44;71;73;69
4,79,32;131;134;44;71;73;69
4,79,33;27;134;44;71;139;69
4,79,32;27;134;44;71;139;69
4,79,32;131;134;44;71;139;69
4,83,33;27;134;44;71
4,83,32;27;134;44;71
4,83,32;131;134;44;71
4,84,102;130
4,85,33;25;28;107;93;60
4,85,32;27;28;107;93;60
4,85,33;27;28;107;93;60
4,85,33;25;108;107;93;60
4,85,33;25;108;13;21;35
4,85,33;25;28;107;21;35
4,85,32;27;28;107;21;35
4,85,33;27;28;107;21;35
4,85,33;25;108;107;21;35
4,85,33;25;28;107;93;35
4,85,32;27;28;107;93;35
4,85,33;27;28;107;93;35
4,85,33;25;108;107;93;35
4,86,33;27;134
4,86,32;27;134
4,86,32;131;134
4,86,33;27;28
4,86,32;27;28
4,86,33;25;28
4,91,158
4,93,33;25;28;107
4,93,32;27;28;107
4,93,33;27;28;107
4,93,33;25;108;107
4,94,33;25;108;107;93
4,94,33;27;28;107;93
4,94,32;27;28;107;93
4,94,33;25;28;107;93
4,94,33;27;134;86;2
4,94,32;27;134;86;2
4,94,32;131;134;86;2
4,94,33;27;28;86;2
4,94,32;27;28;86;2
4,94,33;25;28;86;2
4,94,33;25;108;107;2
4,94,33;27;28;107;2
4,94,32;27;28;107;2
4,94,33;25;28;107;2
4,100,33;27;134;86;2
4,100,32;27;134;86;2
4,100,32;131;134;86;2
4,100,33;27;28;86;2
4,100,32;27;28;86;2
4,100,33;25;28;86;2
4,100,33;25;108;107;2
4,100,33;27;28;107;2
4,100,32;27;28;107;2
4,100,33;25;28;107;2
4,101,158
4,107,33;25;108
4,107,33;27;28
4,107,32;27;28
4,107,33;25;28
4,108,33;25
4,110,33;27;134;44;71;73;123
4,110,32;27;134;44;71;73;123
4,110,32;131;134;44;71;73;123
4,117,33;27;134;86;2;100;132
4,117,32;27;134;86;2;100;132
4,117,32;131;134;86;2;100;132
4,117,33;27;28;86;2;100;132
4,117,32;27;28;86;2;100;132
4,117,33;25;28;86;2;100;132
4,117,33;25;108;107;2;100;132
4,117,33;27;28;107;2;100;132
4,117,32;27;28;107;2;100;132
4,117,33;25;28;107;2;100;132
4,118,33;27;134;44;71;73;123
4,118,32;27;134;44;71;73;123
4,118,32;131;134;44;71;73;123
4,121,32
4,123,32;131;134;44;71;73
4,123,32;27;134;44;71;73
4,123,33;27;134;44;71;73
4,124,33;25;108;107;93
4,124,33;27;28;107;93
4,124,32;27;28;107;93
4,124,33;25;28;107;93
4,126,33;25;28;107;93;60
4,126,32;27;28;107;93;60
4,126,33;27;28;107;93;60
4,126,33;25;108;107;93;60
4,129,32;131;75
4,129,158;141;75
4,129,32;141;75
4,129,32;147;75
4,129,32;131;49
4,130,102
4,131,32
4,132,33;25;28;107;2;100
4,132,32;27;28;107;2;100
4,132,33;27;28;107;2;100
4,132,33;25;108;107;2;100
4,132,33;25;28;86;2;100
4,132,32;27;28;86;2;100
4,132,33;27;28;86;2;100
4,132,32;131;134;86;2;100
4,132,32;27;134;86;2;100
4,132,33;27;134;86;2;100
4,134,32;131
4,134,32;27
4,134,33;27
4,136,158;101
4,136,102;130
4,139,33;27;134;44;71
4,139,32;27;134;44;71
4,139,32;131;134;44;71
4,141,158
4,141,32
4,143,33;25;108;13
4,144,33;25;28;86
4,144,32;27;28;86
4,144,33;27;28;86
4,144,32;131;134;86
4,144,32;27;134;86
4,144,33;27;134;86
4,145,32;131;134;44;71;139
4,145,32;27;134;44;71;139
4,145,33;27;134;44;71;139
4,147,32
4,149,33;27;134;44;71;73;123
4,149,32;27;134;44;71;73;123
4,149,32;131;134;44;71;73;123
4,157,33;27;134;44;71;73;123
4,157,32;27;134;44;71;73;123
4,157,32;131;134;44;71;73;123
4,159,158
4,160,33;27;134;86;2;100;132
4,160,32;27;134;86;2;100;132
4,160,32;131;134;86;2;100;132
4,160,33;27;28;86;2;100;132
4,160,32;27;28;86;2;100;132
4,160,33;25;28;86;2;100;132
4,160,33;25;108;107;2;100;132
4,160,33;27;28;107;2;100;132
4,160,32;27;28;107;2;100;132
4,160,33;25;28;107;2;100;132
5,12,18;31;112;34;106;64;59
5,31,18
5,34,18;31;112
5,43,18;31
5,43,15;115
5,43,18;115
5,43,29;115
5,45,18;31;112;34;106;64
5,52,18
5,59,18;31;112;34;106;64
5,62,18
5,64,18;31;112;34;106
5,95,18;31;112;34;106;64;59
5,106,18;31;112;34
5,112,18;31
5,115,29
5,115,18
5,115,15
5,135,18
5,155,18
6,7,8;120;148;127
6,7,55;120;148;127
6,7,8;120;148;65
6,7,55;120;148;65
6,7,145;20;119;65
6,7,145;20;125;65
6,9,68;111;66
6,10,8;120
6,10,55;120
6,11,55;120;148;116;56
6,11,8;120;148;116;56
6,11,55;120;88;116;56
6,11,8;120;88;116;56
6,11,55;120;10;116;56
6,11,8;120;10;116;56
6,13,145;139;71;44;86;107
6,14,68;111;66
6,14,55;120;30
6,14,8;120;30
6,14,68;0;30
6,14,68;111;30
6,16,145;20;125
6,19,68;111;30;81;142;92
6,19,68;0;30;81;142;92
6,19,8;120;30;81;142;92
6,19,55;120;30;81;142;92
6,19,68;111;30;22;142;92
6,19,68;0;30;22;142;92
6,19,8;120;30;22;142;92
6,19,55;120;30;22;142;92
6,19,68;111;66;22;142;92
6,20,145
6,21,145;139;71;44;86;107
6,22,68;111;66
6,22,55;120;30
6,22,8;120;30
6,22,68;0;30
6,22,68;111;30
6,23,145;139;71;44;134;27;32
6,23,145;139;71;44;134;131;32
6,24,68;111;30;156
6,24,68;0;30;156
6,24,8;120;30;156
6,24,55;120;30;156
6,24,68;111;30;81
6,24,68;0;30;81
6,24,8;120;30;81
6,24,55;120;30;81
6,25,145;139;71;44;134;27
6,25,145;139;71;44;86;28
6,25,145;139;71;44;134;28
6,27,145;139;71;44;134
6,28,145;139;71;44;134
6,28,145;139;71;44;86
6,30,68;111
6,30,68;0
6,30,8;120
6,30,55;120
6,32,145;139;71;44;134;131
6,32,145;139;71;44;134;27
6,33,145;139;71;44;134;27
6,35,145;139;71;44;86;107;21
6,35,145;139;71;44;86;2;93
6,35,145;139;71;44;86;107;93
6,36,145;20;125
6,38,8;120;148;127
6,38,55;120;148;127
6,38,8;120;10;116
6,38,55;120;10;116
6,38,8;120;88;116
6,38,55;120;88;116
6,38,8;120;148;116
6,38,55;120;148;116
6,39,55;120;148;116;56
6,39,8;120;148;116;56
6,39,55;120;88;116;56
6,39,8;120;88;116;56
6,39,55;120;10;116;56
6,39,8;120;10;116;56
6,40,145;139;71;44;134;49
6,40,145;139;71;44;134;47
6,42,68;111;66;22;142;92;67
6,42,55;120;30;22;142;92;67
6,42,8;120;30;22;142;92;67
6,42,68;0;30;22;142;92;67
6,42,68;111;30;22;142;92;67
6,42,55;120;30;81;142;92;67
6,42,8;120;30;81;142;92;67
6,42,68;0;30;81;142;92;67
6,42,68;111;30;81;142;92;67
6,44,145;139;71
6,46,145;139;71;44;134;28;25
6,46,145;139;71;44;86;28;25
6,46,145;139;71;44;134;27;25
6,47,145;139;71;44;134
6,48,8;120
6,48,55;120
6,49,145;139;71;44;134
6,50,8;120
6,50,55;120
6,51,55;120;148;116;56
6,51,8;120;148;116;56
6,51,55;120;88;116;56
6,51,8;120;88;116;56
6,51,55;120;10;116;56
6,51,8;120;10;116;56
6,53,145;139;71;44;134;27;33
6,53,145;139;71;44;134;28;25
6,53,145;139;71;44;86;28;25
6,53,145;139;71;44;134;27;25
6,56,8;120;10;116
6,56,55;120;10;116
6,56,8;120;88;116
6,56,55;120;88;116
6,56,8;120;148;116
6,56,55;120;148;116
6,57,145;139;71;44;86;107;21
6,58,145
6,60,145;139;71;44;86;2;93
6,60,145;139;71;44;86;107;93
6,65,145;20;125
6,65,145;20;119
6,65,55;120;148
6,65,8;120;148
6,66,68;111
6,67,68;111;30;81;142;92
6,67,68;0;30;81;142;92
6,67,8;120;30;81;142;92
6,67,55;120;30;81;142;92
6,67,68;111;30;22;142;92
6,67,68;0;30;22;142;92
6,67,8;120;30;22;142;92
6,67,55;120;30;22;142;92
6,67,68;111;66;22;142;92
6,69,145
6,69,68
6,71,145;139
6,72,145;20;125;65;128
6,72,145;20;119;65;128
6,72,55;120;148;65;128
6,72,8;120;148;65;128
6,72,145;20;125;36;128
6,72,145;20;125;65;7
6,72,145;20;119;65;7
6,72,55;120;148;65;7
6,72,8;120;148;65;7
6,72,55;120;148;127;7
6,72,8;120;148;127;7
6,73,145;139
6,73,68;69
6,73,145;69
6,74,68;146
6,74,8;120
6,74,55;120
6,75,145;139;71;44;134;131
6,75,145;139;71;44;134;49
6,76,8;120
6,76,55;120
6,77,55;120;76
6,77,8;120;76
6,78,55;120;88
6,78,8;120;88
6,79,68;69
6,79,145;69
6,80,68;0;153
6,80,68;146;153
6,80,68;0;140
6,80,55;120;74
6,80,8;120;74
6,80,68;146;74
6,80,55;120;30
6,80,8;120;30
6,80,68;0;30
6,80,68;111;30
6,81,55;120;30
6,81,8;120;30
6,81,68;0;30
6,81,68;111;30
6,82,8;120
6,82,55;120
6,83,145;139
6,86,145;139;71;44
6,87,145;20;125;65;7
6,87,145;20;119;65;7
6,87,55;120;148;65;7
6,87,8;120;148;65;7
6,87,55;120;148;127;7
6,87,8;120;148;127;7
6,88,8;120
6,88,55;120
6,89,55;120;148;116;56
6,89,8;120;148;116;56
6,89,55;120;88;116;56
6,89,8;120;88;116;56
6,89,55;120;10;116;56
6,89,8;120;10;116;56
6,90,145;58
6,90,145;20
6,92,68;111;66;22;142
6,92,55;120;30;22;142
6,92,8;120;30;22;142
6,92,68;0;30;22;142
6,92,68;111;30;22;142
6,92,55;120;30;81;142
6,92,8;120;30;81;142
6,92,68;0;30;81;142
6,92,68;111;30;81;142
6,93,145;139;71;44;86;107
6,93,145;139;71;44;86;2
6,94,145;139;71;44;86;2
6,96,145;20;119
6,96,55;120;148
6,96,8;120;148
6,97,8;120;10;116;56;51
6,97,55;120;10;116;56;51
6,97,8;120;88;116;56;51
6,97,55;120;88;116;56;51
6,97,8;120;148;116;56;51
6,97,55;120;148;116;56;51
6,98,8;120
6,98,55;120
6,99,145;58;1
6,99,145;20;125
6,100,145;139;71;44;86;2
6,103,68;111;66
6,103,55;120;30
6,103,8;120;30
6,103,68;0;30
6,103,68;111;30
6,104,55;120;148;116;56
6,104,8;120;148;116;56
6,104,55;120;88;116;56
6,104,8;120;88;116;56
6,104,55;120;10;116;56
6,104,8;120;10;116;56
6,107,145;139;71;44;86
6,108,145;139;71;44;86;107
6,108,145;139;71;44;86;28
6,108,145;139;71;44;134;28
6,109,8;120
6,109,55;120
6,110,145;69;123
6,110,68;69;123
6,111,68
6,113,68;111;66;22;142;92;67
6,113,55;120;30;22;142;92;67
6,113,8;120;30;22;142;92;67
6,113,68;0;30;22;142;92;67
6,113,68;111;30;22;142;92;67
6,113,55;120;30;81;142;92;67
6,113,8;120;30;81;142;92;67
6,113,68;0;30;81;142;92;67
6,113,68;111;30;81;142;92;67
6,116,55;120;148
6,116,8;120;148
6,116,55;120;88
6,116,8;120;88
6,116,55;120;10
6,116,8;120;10
6,117,55;120;148;116;56;51;132
6,117,8;120;148;116;56;51;132
6,117,55;120;88;116;56;51;132
6,117,8;120;88;116;56;51;132
6,117,55;120;10;116;56;51;132
6,117,8;120;10;116;56;51;132
6,118,145;69;123
6,118,68;69;123
6,119,145;20
6,120,55
6,120,8
6,121,145;139;71;44;134;131;147
6,121,145;139;71;44;134;27;32
6,121,145;139;71;44;134;131;32
6,122,8;120;148;127;7;72
6,122,55;120;148;127;7;72
6,122,8;120;148;65;7;72
6,122,55;120;148;65;7;72
6,122,145;20;119;65;7;72
6,122,145;20;125;65;7;72
6,122,145;20;125;36;128;72
6,122,8;120;148;65;128;72
6,122,55;120;148;65;128;72
6,122,145;20;119;65;128;72
6,122,145;20;125;65;128;72
6,123,68;69
6,123,145;69
6,124,145;139;71;44;86;2;94
6,124,145;139;71;44;86;2;93
6,124,145;139;71;44;86;107;93
6,125,145;20
6,127,55;120;148
6,127,8;120;148
6,128,145;20;125;36
6,128,8;120;148;65
6,128,55;120;148;65
6,128,145;20;119;65
6,128,145;20;125;65
6,129,145;139;71;44;134;49
6,131,145;139;71;44;134
6,132,8;120;10;116;56;51
6,132,55;120;10;116;56;51
6,132,8;120;88;116;56;51
6,132,55;120;88;116;56;51
6,132,8;120;148;116;56;51
6,132,55;120;148;116;56;51
6,133,68;111;66
6,134,145;139;71;44
6,137,55;120;109
6,137,8;120;109
6,137,55;120;50
6,137,8;120;50
6,138,145;20;125;65;7
6,138,145;20;119;65;7
6,138,55;120;148;65;7
6,138,8;120;148;65;7
6,138,55;120;148;127;7
6,138,8;120;148;127;7
6,138,55;120;148;116;56
6,138,8;120;148;116;56
6,138,55;120;88;116;56
6,138,8;120;88;116;56
6,138,55;120;10;116;56
6,138,8;120;10;116;56
6,139,145
6,140,68;0
6,141,145;139;71;44;134;131;147
6,141,145;139;71;44;134;49;75
6,141,145;139;71;44;134;131;75
6,141,145;139;71;44;134;27;32
6,141,145;139;71;44;134;131;32
6,142,68;111;30;81
6,142,68;0;30;81
6,142,8;120;30;81
6,142,55;120;30;81
6,142,68;111;30;22
6,142,68;0;30;22
6,142,8;120;30;22
6,142,55;120;30;22
6,142,68;111;66;22
6,143,145;139;71;44;86;107;21
6,143,145;139;71;44;86;107;13
6,144,145;139;71;44;86
6,146,68
6,147,145;139;71;44;134;131
6,148,8;120
6,148,55;120
6,149,145;69;123
6,149,68;69;123
6,153,68;146
6,153,68;0
6,154,8;120;148;127;7;72
6,154,55;120;148;127;7;72
6,154,8;120;148;65;7;72
6,154,55;120;148;65;7;72
6,154,145;20;119;65;7;72
6,154,145;20;125;65;7;72
6,154,145;20;125;36;128;72
6,154,8;120;148;65;128;72
6,154,55;120;148;65;128;72
6,154,145;20;119;65;128;72
6,154,145;20;125;65;128;72
6,156,55;120;30
6,156,8;120;30
6,156,68;0;30
6,156,68;111;30
6,157,145;69;123
6,157,68;69;123
6,158,145;139;71;44;134;27;32
6,158,145;139;71;44;134;131;32
6,160,55;120;148;116;56;51;132
6,160,8;120;148;116;56;51;132
6,160,55;120;88;116;56;51;132
6,160,8;120;88;116;56;51;132
6,160,55;120;10;116;56;51;132
6,160,8;120;10;116;56;51;132
7,8,127;148;120
7,8,65;148;120
7,9,127;148;120;30;66
7,9,65;148;120;30;66
7,9,127;148;120;30;22
7,9,65;148;120;30;22
7,10,65;148
7,10,127;148
7,10,38;116
7,10,56;116
7,10,127;116
7,11,56
7,13,56;51;132;100;2;107
7,13,72;51;132;100;2;107
7,13,138;51;132;100;2;107
7,14,65;148;120;30
7,14,127;148;120;30
7,16,65;125
7,16,65;36
7,16,128;36
7,19,127;148;120;30;81;142;92
7,19,65;148;120;30;81;142;92
7,19,127;148;120;30;22;142;92
7,19,65;148;120;30;22;142;92
7,20,65;125
7,20,65;119
7,21,56;51;132;100;2;107
7,21,72;51;132;100;2;107
7,21,138;51;132;100;2;107
7,21,56;51;132;100;2;93
7,21,72;51;132;100;2;93
7,21,138;51;132;100;2;93
7,22,65;148;120;30
7,22,127;148;120;30
7,24,127;148;120;30;156
7,24,65;148;120;30;156
7,24,127;148;120;30;81
7,24,65;148;120;30;81
7,25,138;51;132;100;2;107;108
7,25,72;51;132;100;2;107;108
7,25,56;51;132;100;2;107;108
7,25,138;51;132;100;2;86;28
7,25,72;51;132;100;2;86;28
7,25,56;51;132;100;2;86;28
7,25,138;51;132;100;2;107;28
7,25,72;51;132;100;2;107;28
7,25,56;51;132;100;2;107;28
7,27,138;51;132;100;2;86;134
7,27,72;51;132;100;2;86;134
7,27,56;51;132;100;2;86;134
7,27,138;51;132;100;2;86;28
7,27,72;51;132;100;2;86;28
7,27,56;51;132;100;2;86;28
7,27,138;51;132;100;2;107;28
7,27,72;51;132;100;2;107;28
7,27,56;51;132;100;2;107;28
7,28,56;51;132;100;2;107
7,28,72;51;132;100;2;107
7,28,138;51;132;100;2;107
7,28,56;51;132;100;2;86
7,28,72;51;132;100;2;86
7,28,138;51;132;100;2;86
7,30,127;148;120
7,30,65;148;120
7,35,56;51;132;100;2;93
7,35,72;51;132;100;2;93
7,35,138;51;132;100;2;93
7,36,128
7,36,65
7,39,56
7,44,65;125;20;145;139;71
7,44,65;119;20;145;139;71
7,44,56;51;132;100;2;86
7,44,72;51;132;100;2;86
7,44,138;51;132;100;2;86
7,47,138;51;132;100;2;86;134
7,47,72;51;132;100;2;86;134
7,47,56;51;132;100;2;86;134
7,48,127;148;120
7,48,65;148;120
7,49,138;51;132;100;2;86;134
7,49,72;51;132;100;2;86;134
7,49,56;51;132;100;2;86;134
7,50,127;148;120
7,50,65;148;120
7,51,138
7,51,72
7,51,56
7,54,138;51;132;100;2;93;124
7,54,72;51;132;100;2;93;124
7,54,56;51;132;100;2;93;124
7,54,138;51;132;100;2;94;124
7,54,72;51;132;100;2;94;124
7,54,56;51;132;100;2;94;124
7,55,127;148;120
7,55,65;148;120
7,57,138;51;132;100;2;93;35
7,57,72;51;132;100;2;93;35
7,57,56;51;132;100;2;93;35
7,57,138;51;132;100;2;93;21
7,57,72;51;132;100;2;93;21
7,57,56;51;132;100;2;93;21
7,57,138;51;132;100;2;107;21
7,57,72;51;132;100;2;107;21
7,57,56;51;132;100;2;107;21
7,58,65;125;90
7,58,65;119;20
7,58,65;125;20
7,60,56;51;132;100;2;93
7,60,72;51;132;100;2;93
7,60,138;51;132;100;2;93
7,61,138;51;132;100;2;93;124
7,61,72;51;132;100;2;93;124
7,61,56;51;132;100;2;93;124
7,61,138;51;132;100;2;94;124
7,61,72;51;132;100;2;94;124
7,61,56;51;132;100;2;94;124
7,61,138;51;132;100;2;93;60
7,61,72;51;132;100;2;93;60
7,61,56;51;132;100;2;93;60
7,66,65;148;120;30
7,66,127;148;120;30
7,67,127;148;120;30;81;142;92
7,67,65;148;120;30;81;142;92
7,67,127;148;120;30;22;142;92
7,67,65;148;120;30;22;142;92
7,68,65;148;120;8
7,68,127;148;120;8
7,68,65;125;20;145
7,68,65;119;20;145
7,69,65;125;20;145
7,69,65;119;20;145
7,71,65;119;20;145;139
7,71,65;125;20;145;139
7,73,65;119;20;145;139
7,73,65;125;20;145;139
7,73,65;119;20;145;69
7,73,65;125;20;145;69
7,74,127;148;120
7,74,65;148;120
7,76,127;148;120
7,76,65;148;120
7,77,65;148;120;76
7,77,127;148;120;76
7,78,38;116
7,78,56;116
7,78,127;116
7,79,65;119;20;145;69
7,79,65;125;20;145;69
7,80,65;148;120;74
7,80,127;148;120;74
7,80,65;148;120;30
7,80,127;148;120;30
7,81,65;148;120;30
7,81,127;148;120;30
7,82,127;148;120
7,82,65;148;120
7,82,127;116;88
7,82,56;116;88
7,82,38;116;88
7,82,127;116;10
7,82,56;116;10
7,82,38;116;10
7,82,127;148;10
7,82,65;148;10
7,83,65;119;20;145;139
7,83,65;125;20;145;139
7,85,138;51;132;100;2;93;60
7,85,72;51;132;100;2;93;60
7,85,56;51;132;100;2;93;60
7,85,138;51;132;100;2;93;35
7,85,72;51;132;100;2;93;35
7,85,56;51;132;100;2;93;35
7,86,138;51;132;100;2
7,86,72;51;132;100;2
7,86,56;51;132;100;2
7,88,38;116
7,88,56;116
7,88,127;116
7,89,56
7,90,65;125
7,92,65;148;120;30;22;142
7,92,127;148;120;30;22;142
7,92,65;148;120;30;81;142
7,92,127;148;120;30;81;142
7,93,138;51;132;100;2
7,93,72;51;132;100;2
7,93,56;51;132;100;2
7,94,138;51;132;100;2
7,94,72;51;132;100;2
7,94,56;51;132;100;2
7,96,65;148
7,96,127;148
7,96,65;119
7,97,56;51
7,97,72;51
7,97,138;51
